CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,AOV,Purchase_Frequency_Yearly,CLV
13631.0,100,11,3070.42,2,5,5,255,Need Attention,279.1290909090909,15.093984962406015,4213.17030075188
13632.0,25,5,2118.93,4,4,5,445,Champions,423.78599999999994,5.351906158357771,2268.062903225806
13634.0,33,5,1547.3600000000001,4,4,4,444,Champions,309.47200000000004,5.48048048048048,1696.0552552552554
13635.0,68,1,1071.03,3,1,4,314,Lost,1071.03,1.2248322147651007,1311.8320469798657
13636.0,37,5,949.12,3,4,4,344,Loyal Customers,189.824,5.547112462006078,1052.9750759878418
13637.0,52,3,804.3,3,3,3,333,Potential Loyalists,268.09999999999997,3.4872611464968157,934.9347133757962
13638.0,16,1,122.64,4,1,1,411,New Customers,122.64,1.042857142857143,127.89600000000002
13639.0,74,1,1033.34,2,1,4,214,Lost,1033.34,1.25,1291.675
13642.0,216,1,312.28,1,1,2,112,Hibernating,312.28,2.433333333333333,759.8813333333331
13643.0,31,3,519.44,4,3,3,433,Potential Loyalists,173.14666666666668,3.268656716417911,565.9570149253732
13644.0,16,4,2624.26,4,4,5,445,Champions,656.065,4.171428571428572,2736.728285714286
13645.0,120,1,252.1,2,1,2,212,Hibernating,252.1,1.483739837398374,374.05081300813004
13647.0,10,4,1648.1200000000001,5,4,4,544,Champions,412.03000000000003,4.101123595505618,1689.7859550561798
13649.0,257,2,346.6,1,2,2,122,About to Sleep,173.3,6.697247706422019,1160.633027522936
13650.0,17,6,1836.34,4,5,4,454,Champions,306.0566666666667,6.275071633237822,1920.5275071633237
13651.0,35,2,94.2,3,2,1,321,Promising,47.1,2.205438066465257,103.8761329305136
13652.0,46,3,1095.08,3,3,4,334,Potential Loyalists,365.02666666666664,3.421875,1249.075625
13654.0,43,6,2707.33,3,5,5,355,Loyal Customers,451.22166666666664,6.780185758513932,3059.366718266254
13655.0,114,2,932.97,2,2,3,223,Need Attention,466.485,2.8968253968253967,1351.3255952380953
13656.0,165,2,379.65,2,2,2,222,Need Attention,189.825,3.6318407960199006,689.4141791044776
13657.0,11,2,382.14,5,2,2,522,Potential Loyalists,191.07,2.056338028169014,392.9045070422535
13658.0,10,5,2639.17,5,4,5,545,Champions,527.8340000000001,5.126404494382022,2705.8905898876405
13659.0,206,2,1563.0,1,2,4,124,About to Sleep,781.5,4.5625,3565.59375
13662.0,86,3,881.26,2,3,3,233,Need Attention,293.75333333333333,3.9107142857142856,1148.785357142857
13663.0,179,1,189.47,2,1,1,211,Hibernating,189.47,1.9518716577540107,369.8211229946524
13666.0,60,3,84.65,3,3,1,331,Lost,28.21666666666667,3.5784313725490193,100.97140522875817
13667.0,149,1,299.05,2,1,2,212,Hibernating,299.05,1.6820276497695852,503.0103686635945
13668.0,3,21,6309.83,5,5,5,555,Champions,300.46809523809526,21.115702479338843,6344.594903581267
13669.0,51,2,218.55,3,2,1,321,Promising,109.275,2.3174603174603177,253.24047619047622
13670.0,75,1,349.7,2,1,2,212,Hibernating,349.7,1.254295532646048,438.627147766323
13672.0,301,2,186.39000000000001,1,2,1,121,Hibernating,93.19500000000001,11.23076923076923,1046.6515384615384
13673.0,19,2,387.44,4,2,2,422,Potential Loyalists,193.72,2.1037463976945245,407.5377521613833
13675.0,151,2,486.82000000000005,2,2,2,222,Need Attention,243.41000000000003,3.395348837209302,826.4618604651163
13678.0,152,1,232.6,2,1,1,211,Hibernating,232.6,1.705607476635514,396.72429906542055
13680.0,1,4,3719.12,5,4,5,545,Champions,929.78,4.0,3719.12
13681.0,18,4,827.83,4,4,3,443,Loyal Customers,206.9575,4.195402298850575,868.2699712643679
13682.0,187,1,59.5,1,1,1,111,Hibernating,59.5,2.0391061452513966,121.3268156424581
13684.0,286,1,65.13,1,1,1,111,Hibernating,65.13,4.5625,297.155625
13685.0,3,7,3119.44,5,5,5,555,Champions,445.63428571428574,7.038567493112948,3136.6269972451796
13686.0,183,1,72.0,1,1,1,111,Hibernating,72.0,1.994535519125683,143.60655737704917
13689.0,63,1,910.0,3,1,3,313,Lost,910.0,1.2046204620462047,1096.2046204620463
13690.0,59,1,172.25,3,1,1,311,Promising,172.25,1.1889250814332248,204.79234527687296
13692.0,25,3,1488.32,4,3,4,434,Potential Loyalists,496.1066666666666,3.2111436950146626,1593.0697947214073
13694.0,4,50,65039.62,5,5,5,555,Champions,1300.7924,50.41436464088398,65578.62237569061
13695.0,31,15,2504.13,4,5,5,455,Champions,166.942,16.34328358208955,2728.380447761194
13697.0,39,1,151.29999999999998,3,1,1,311,Promising,151.29999999999998,1.1162079510703364,168.88226299694188
13699.0,155,1,308.58000000000004,2,1,2,212,Hibernating,308.58000000000004,1.7298578199052133,533.7995260663507
13700.0,26,10,2248.63,4,5,5,455,Champions,224.863,10.735294117647058,2413.9704411764706
13703.0,318,1,99.5,1,1,1,111,Hibernating,99.5,7.604166666666667,756.6145833333334
13704.0,5,9,2308.06,5,5,5,555,Champions,256.4511111111111,9.099722991689749,2333.63407202216
13705.0,8,3,711.86,5,3,3,533,Potential Loyalists,237.28666666666666,3.0586592178770946,725.7790502793295
13706.0,303,1,330.79,1,1,2,112,Hibernating,330.79,5.7936507936507935,1916.481746031746
13707.0,267,2,806.41,1,2,3,123,About to Sleep,403.205,7.373737373737374,2973.1277777777777
13708.0,271,1,285.33,1,1,2,112,Hibernating,285.33,3.8421052631578947,1096.267894736842
13709.0,4,13,6307.650000000001,5,5,5,555,Champions,485.2038461538462,13.107734806629836,6359.923342541438
13710.0,32,1,180.48,4,1,1,411,New Customers,180.48,1.092814371257485,197.23113772455088
13711.0,219,2,252.06,1,2,2,122,About to Sleep,126.03,4.965986394557823,625.8632653061225
13712.0,247,1,228.84,1,1,1,111,Hibernating,228.84,3.0672268907563027,701.9042016806724
13715.0,281,5,1077.39,1,4,4,144,About to Sleep,215.478,21.470588235294116,4626.439411764705
13716.0,269,1,138.28,1,1,1,111,Hibernating,138.28,3.7628865979381443,520.3319587628866
13717.0,32,6,1445.01,4,5,4,454,Champions,240.835,6.55688622754491,1579.1276946107785
13718.0,246,2,306.55,1,2,2,122,About to Sleep,153.275,6.083333333333333,932.4229166666667
13719.0,15,5,1041.68,4,4,4,444,Champions,208.336,5.1994301994302,1083.2284900284901
13720.0,117,4,799.9,2,4,3,243,Need Attention,199.975,5.863453815261044,1172.5441767068273
13721.0,36,1,524.14,3,1,3,313,Lost,524.14,1.106060606060606,579.730606060606
13722.0,132,3,2375.41,2,3,5,235,Need Attention,791.8033333333333,4.67948717948718,3705.233547008547
13723.0,217,1,199.85000000000002,1,1,1,111,Hibernating,199.85000000000002,2.4496644295302015,489.5654362416108
13725.0,50,8,1980.56,3,5,4,354,Loyal Customers,247.57,9.240506329113924,2287.672151898734
13726.0,39,2,1079.6599999999999,3,2,4,324,Potential Loyalists,539.8299999999999,2.232415902140673,1205.1250764525992
13727.0,29,2,333.48,4,2,2,422,Potential Loyalists,166.74,2.166172106824926,361.18753709198813
13728.0,37,6,1016.14,3,5,4,354,Loyal Customers,169.35666666666665,6.656534954407294,1127.3285714285712
13730.0,136,2,752.6,2,2,3,223,Need Attention,376.3,3.1739130434782608,1194.3434782608695
13731.0,219,2,610.59,1,2,3,123,About to Sleep,305.295,4.965986394557823,1516.0908163265306
13732.0,28,1,491.86,4,1,3,413,Lost,491.86,1.0798816568047338,531.1505917159764
13735.0,25,4,2883.54,4,4,5,445,Champions,720.885,4.281524926686217,3086.487096774193
13736.0,5,2,729.8,5,2,3,523,Potential Loyalists,364.9,2.0221606648199444,737.8864265927976
13737.0,200,1,339.59999999999997,1,1,2,112,Hibernating,339.59999999999997,2.1987951807228914,746.7108433734938
13739.0,18,1,216.9,4,1,1,411,New Customers,216.9,1.0488505747126438,227.49568965517244
13740.0,241,1,350.75,1,1,2,112,Hibernating,350.75,2.92,1024.19
13741.0,72,3,668.4300000000001,3,3,3,333,Potential Loyalists,222.81000000000003,3.724489795918367,829.8535714285714
13742.0,17,12,3107.87,4,5,5,455,Champions,258.9891666666667,12.550143266475644,3250.351146131805
13743.0,3,7,1341.6,5,5,4,554,Champions,191.65714285714284,7.038567493112948,1348.9917355371902
13744.0,95,2,1080.52,2,2,4,224,Need Attention,540.26,2.6937269372693726,1455.3129151291512
13745.0,162,1,300.04,2,1,2,212,Hibernating,300.04,1.7892156862745099,536.836274509804
13747.0,374,1,79.6,1,1,1,111,Hibernating,79.6,-45.625,-3631.7499999999995
13748.0,96,5,948.25,2,4,4,244,Need Attention,189.65,6.7592592592592595,1281.8935185185187
13750.0,54,5,1647.26,3,4,4,344,Loyal Customers,329.452,5.8493589743589745,1927.0830128205127
13751.0,288,1,296.25,1,1,2,112,Hibernating,296.25,4.67948717948718,1386.298076923077
13752.0,124,6,1175.38,2,5,4,254,Need Attention,195.89666666666668,9.049586776859504,1772.783884297521
13753.0,288,1,741.26,1,1,3,113,Lost,741.26,4.67948717948718,3468.7166666666667
13754.0,152,2,282.59999999999997,2,2,2,222,Need Attention,141.29999999999998,3.411214953271028,482.0046728971962
13755.0,4,9,2108.06,5,5,5,555,Champions,234.2288888888889,9.074585635359117,2125.5301104972377
13756.0,2,14,5189.52,5,5,5,555,Champions,370.68,14.038461538461538,5203.776923076923
13758.0,12,7,3190.55,5,5,5,555,Champions,455.79285714285714,7.2175141242937855,3289.691384180791
13759.0,33,2,659.4100000000001,4,2,3,423,Potential Loyalists,329.70500000000004,2.1921921921921923,722.7767267267269
13760.0,54,2,286.79,3,2,2,322,Potential Loyalists,143.395,2.33974358974359,335.5075320512821
13761.0,50,2,1070.65,3,2,4,324,Potential Loyalists,535.325,2.310126582278481,1236.6685126582279
13762.0,219,1,306.72,1,1,2,112,Hibernating,306.72,2.4829931972789114,761.5836734693878
13763.0,63,1,1714.96,3,1,4,314,Lost,1714.96,1.2046204620462047,2065.875907590759
13764.0,71,3,1519.42,3,3,4,334,Potential Loyalists,506.47333333333336,3.711864406779661,1879.9603389830509
13767.0,2,37,17220.36,5,5,5,555,Champions,465.41513513513513,37.10164835164835,17267.66868131868
13769.0,2,10,2796.51,5,5,5,555,Champions,279.651,10.027472527472527,2804.1927197802197
13771.0,64,4,2634.45,3,4,5,345,Loyal Customers,658.6125,4.8344370860927155,3184.0206953642382
13772.0,34,3,1122.63,3,3,4,334,Potential Loyalists,374.21000000000004,3.298192771084337,1234.2167168674698
13774.0,82,1,345.0,2,1,2,212,Hibernating,345.0,1.2852112676056338,443.3978873239436
13777.0,1,33,25977.16,5,5,5,555,Champions,787.1866666666666,33.0,25977.16
13778.0,103,1,178.7,2,1,1,211,Hibernating,178.7,1.3878326996197718,248.00570342205322
13780.0,7,2,360.01,5,2,2,522,Potential Loyalists,180.005,2.033426183844011,366.0268802228412
13781.0,251,1,127.84,1,1,1,111,Hibernating,127.84,3.1739130434782608,405.75304347826085
13782.0,13,6,908.86,5,5,3,553,Loyal Customers,151.47666666666666,6.2039660056657215,939.7560906515579
13784.0,10,11,2462.79,5,5,5,555,Champions,223.89,11.278089887640448,2525.05154494382
13786.0,367,1,230.39999999999998,1,1,1,111,Hibernating,230.39999999999998,-365.0,-84095.99999999999
13787.0,76,2,309.04,2,2,2,222,Need Attention,154.52,2.5172413793103448,388.9641379310345
13790.0,4,1,348.8,5,1,2,512,New Customers,348.8,1.0082872928176796,351.69060773480663
13791.0,128,2,1516.0,2,2,4,224,Need Attention,758.0,3.0672268907563027,2324.9579831932774
13792.0,66,2,195.55,3,2,1,321,Promising,97.775,2.433333333333333,237.91916666666665
13798.0,1,57,37153.85,5,5,5,555,Champions,651.8219298245614,57.0,37153.85
13799.0,117,2,688.86,2,2,3,223,Need Attention,344.43,2.931726907630522,1009.7746987951807
13800.0,310,1,558.32,1,1,3,113,Lost,558.32,6.517857142857143,3639.0500000000006
13801.0,67,1,324.8,3,1,2,312,Promising,324.8,1.2207357859531773,396.494983277592
13802.0,139,3,4599.42,2,3,5,235,Need Attention,1533.14,4.823788546255507,7395.543171806168
13803.0,255,1,277.07,1,1,2,112,Hibernating,277.07,3.2882882882882885,911.086036036036
13804.0,31,7,2588.39,4,5,5,455,Champions,369.77,7.6268656716417915,2820.1861194029852
13805.0,52,2,924.6,3,2,3,323,Potential Loyalists,462.3,2.3248407643312103,1074.7738853503186
13806.0,64,1,256.38,3,1,2,312,Promising,256.38,1.2086092715231789,309.8632450331126
13807.0,367,1,112.6,1,1,1,111,Hibernating,112.6,-365.0,-41099.0
13808.0,6,5,1747.66,5,4,4,544,Champions,349.53200000000004,5.069444444444445,1771.9330555555557
13809.0,305,1,155.05,1,1,1,111,Hibernating,155.05,5.983606557377049,927.7581967213116
13810.0,29,3,1499.01,4,3,4,434,Potential Loyalists,499.67,3.249258160237389,1623.5568249258163
13811.0,184,3,814.5,1,3,3,133,About to Sleep,271.5,6.016483516483516,1633.4752747252746
13812.0,42,3,539.0,3,3,3,333,Potential Loyalists,179.66666666666666,3.3796296296296293,607.2067901234567
13813.0,40,4,1366.8600000000001,3,4,4,344,Loyal Customers,341.71500000000003,4.478527607361963,1530.3800613496933
13814.0,92,2,1579.12,2,2,4,224,Need Attention,789.56,2.664233576642336,2103.5722627737227
13815.0,22,4,4027.36,4,4,5,445,Champions,1006.84,4.244186046511628,4273.2162790697685
13816.0,24,2,571.6700000000001,4,2,3,423,Potential Loyalists,285.83500000000004,2.134502923976608,610.1156432748538
13817.0,29,2,382.98,4,2,2,422,Potential Loyalists,191.49,2.166172106824926,414.8002967359051
13819.0,302,3,1140.35,1,3,4,134,About to Sleep,380.1166666666666,17.109375,6503.558593749999
13821.0,145,2,385.64,2,2,2,222,Need Attention,192.82,3.3031674208144794,636.9167420814479
13822.0,6,2,632.0,5,2,3,523,Potential Loyalists,316.0,2.0277777777777777,640.7777777777777
13823.0,19,2,957.66,4,2,4,424,Potential Loyalists,478.83,2.1037463976945245,1007.3368876080691
13824.0,33,5,1698.94,4,4,4,444,Champions,339.788,5.48048048048048,1862.2015015015015
13826.0,176,1,189.5,2,1,1,211,Hibernating,189.5,1.9210526315789473,364.0394736842105
13827.0,58,3,409.8,3,3,2,332,Potential Loyalists,136.6,3.5551948051948052,485.63961038961037
13828.0,22,1,209.49,4,1,1,411,New Customers,209.49,1.061046511627907,222.27863372093026
13831.0,16,6,2198.45,4,5,5,455,Champions,366.4083333333333,6.257142857142858,2292.6692857142857
13832.0,19,1,52.199999999999996,4,1,1,411,New Customers,52.199999999999996,1.0518731988472623,54.90778097982709
13833.0,159,1,383.85,2,1,2,212,Hibernating,383.85,1.7632850241545894,676.8369565217392
13835.0,25,4,834.57,4,4,3,443,Loyal Customers,208.6425,4.281524926686217,893.308064516129
13837.0,212,2,266.59000000000003,1,2,2,122,About to Sleep,133.29500000000002,4.740259740259741,631.8529220779222
13838.0,6,4,674.82,5,4,3,543,Loyal Customers,168.705,4.055555555555555,684.1925
13841.0,253,1,85.0,1,1,1,111,Hibernating,85.0,3.230088495575221,274.5575221238938
13842.0,59,9,3385.62,3,5,5,355,Loyal Customers,376.18,10.700325732899024,4025.248534201955
13844.0,11,1,361.62,5,1,2,512,New Customers,361.62,1.028169014084507,371.8064788732394
13845.0,65,1,312.98,3,1,2,312,Promising,312.98,1.212624584717608,379.52724252491697
13846.0,25,3,865.0600000000001,4,3,3,433,Potential Loyalists,288.35333333333335,3.2111436950146626,925.9439882697948
13848.0,92,3,1255.0,2,3,4,234,Need Attention,418.3333333333333,3.996350364963504,1671.8065693430658
13849.0,52,2,1537.95,3,2,4,324,Potential Loyalists,768.975,2.3248407643312103,1787.7444267515925
13850.0,129,1,1595.48,2,1,4,214,Lost,1595.48,1.540084388185654,2457.1738396624473
13851.0,96,3,2651.46,2,3,5,235,Need Attention,883.82,4.055555555555555,3584.3811111111113
13853.0,57,1,1090.14,3,1,4,314,Lost,1090.14,1.1812297734627832,1287.7058252427187
13854.0,9,25,8109.5199999999995,5,5,5,555,Champions,324.38079999999997,25.560224089635852,8291.245938375348
13856.0,169,3,388.5,2,3,2,232,Need Attention,129.5,5.558375634517766,719.8096446700507
13858.0,57,1,216.17,3,1,1,311,Promising,216.17,1.1812297734627832,255.34644012944983
13859.0,326,1,201.16,1,1,1,111,Hibernating,201.16,9.125,1835.585
13860.0,1,5,1245.9,5,4,4,544,Champions,249.18,5.0,1245.9
13862.0,18,8,2209.36,4,5,5,455,Champions,276.17,8.39080459770115,2317.2885057471267
13863.0,248,1,305.78,1,1,2,112,Hibernating,305.78,3.093220338983051,945.8449152542372
13865.0,58,4,501.56,3,4,3,343,Loyal Customers,125.39,4.740259740259741,594.3811688311689
13866.0,74,1,145.67000000000002,2,1,1,211,Hibernating,145.67000000000002,1.25,182.08750000000003
13867.0,31,3,1005.09,4,3,4,434,Potential Loyalists,335.03000000000003,3.268656716417911,1095.0980597014927
13868.0,7,2,3192.54,5,2,5,525,Potential Loyalists,1596.27,2.033426183844011,3245.8972144846794
13869.0,123,4,3083.65,2,4,5,245,Need Attention,770.9125,6.008230452674897,4631.819958847736
13870.0,2,8,2770.94,5,5,5,555,Champions,346.3675,8.021978021978022,2778.5524725274727
13871.0,23,13,6403.25,4,5,5,455,Champions,492.5576923076923,13.833819241982507,6813.9540816326535
13873.0,120,3,389.6,2,3,2,232,Need Attention,129.86666666666667,4.451219512195122,578.0650406504066
13874.0,358,1,540.45,1,1,3,113,Lost,540.45,45.625,24658.031250000004
13875.0,54,5,1786.79,3,4,4,344,Loyal Customers,357.358,5.8493589743589745,2090.3152243589743
13876.0,64,1,122.7,3,1,1,311,Promising,122.7,1.2086092715231789,148.29635761589404
13877.0,86,1,117.24,2,1,1,211,Hibernating,117.24,1.3035714285714286,152.8307142857143
13878.0,55,1,1271.57,3,1,4,314,Lost,1271.57,1.1736334405144695,1492.357073954984
13880.0,21,13,3219.77,4,5,5,455,Champions,247.67461538461538,13.753623188405797,3406.423333333333
13881.0,4,20,17159.52,5,5,5,555,Champions,857.976,20.165745856353592,17301.72596685083
13882.0,3,5,1191.13,5,4,4,544,Champions,238.22600000000003,5.027548209366391,1197.692699724518
13883.0,11,5,2674.48,5,4,5,545,Champions,534.896,5.140845070422535,2749.817464788732
13884.0,7,5,787.6,5,4,3,543,Loyal Customers,157.52,5.0835654596100275,800.7632311977716
13885.0,189,2,506.8,1,2,3,123,About to Sleep,253.4,4.124293785310734,1045.09604519774
13886.0,71,1,243.56,3,1,1,311,Promising,243.56,1.2372881355932204,301.3538983050848
13887.0,204,1,349.55,1,1,2,112,Hibernating,349.55,2.253086419753086,787.5663580246913
13888.0,120,2,595.67,2,2,3,223,Need Attention,297.835,2.967479674796748,883.8193089430894
13889.0,93,1,416.90000000000003,2,1,2,212,Hibernating,416.90000000000003,1.336996336996337,557.3937728937728
13890.0,1,10,1883.8100000000002,5,5,4,554,Champions,188.38100000000003,10.0,1883.8100000000004
13892.0,27,4,632.97,4,4,3,443,Loyal Customers,158.2425,4.3067846607669615,681.516371681416
13893.0,298,1,821.1,1,1,3,113,Lost,821.1,5.367647058823529,4407.375
13894.0,24,3,564.62,4,3,3,433,Potential Loyalists,188.20666666666668,3.201754385964912,602.5915204678362
13895.0,28,4,2593.07,4,4,5,445,Champions,648.2675,4.319526627218935,2800.2087278106515
13897.0,50,1,311.16,3,1,2,312,Promising,311.16,1.1550632911392404,359.4094936708861
13898.0,326,1,155.93,1,1,1,111,Hibernating,155.93,9.125,1422.8612500000002
13899.0,16,2,388.52,4,2,2,422,Potential Loyalists,194.26,2.085714285714286,405.17085714285713
13900.0,183,3,740.95,1,3,3,133,About to Sleep,246.98333333333335,5.983606557377049,1477.851092896175
13901.0,72,5,2867.2,3,4,5,345,Loyal Customers,573.4399999999999,6.207482993197279,3559.6190476190473
13904.0,37,2,332.64,3,2,2,322,Potential Loyalists,166.32,2.2188449848024314,369.03829787234037
13908.0,80,4,2369.55,2,4,5,245,Need Attention,592.3875,5.104895104895105,3024.0760489510494
13911.0,57,9,2580.91,3,5,5,355,Loyal Customers,286.7677777777778,10.63106796116505,3048.647734627832
13914.0,12,2,626.45,5,2,3,523,Potential Loyalists,313.225,2.062146892655367,645.9159604519774
13917.0,50,2,272.04,3,2,2,322,Potential Loyalists,136.02,2.310126582278481,314.223417721519
13918.0,50,2,1212.8400000000001,3,2,4,324,Potential Loyalists,606.4200000000001,2.310126582278481,1400.9069620253165
13919.0,59,2,384.81,3,2,2,322,Potential Loyalists,192.405,2.3778501628664497,457.51026058631925
13922.0,352,1,172.25,1,1,1,111,Hibernating,172.25,26.071428571428573,4490.803571428572
13923.0,54,1,351.13,3,1,2,312,Promising,351.13,1.169871794871795,410.77708333333334
13924.0,2,6,1838.8500000000001,5,5,4,554,Champions,306.475,6.016483516483516,1843.9017857142858
13925.0,93,4,678.25,2,4,3,243,Need Attention,169.5625,5.347985347985348,906.8177655677655
13926.0,23,1,223.85000000000002,4,1,1,411,New Customers,223.85000000000002,1.064139941690962,238.20772594752188
13927.0,75,1,348.99,2,1,2,212,Hibernating,348.99,1.254295532646048,437.7365979381443
